"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2014,"APR","EGPD","Aberdeen","United Kingdom",2932,25367,9156,"Aberdeen (EGPD) "
2014,"MAY","EGPD","Aberdeen","United Kingdom",3072,26496,9530,"Aberdeen (EGPD) "
2014,"JUN","EGPD","Aberdeen","United Kingdom",3114,26839,9996,"Aberdeen (EGPD) "
2014,"JUL","EGPD","Aberdeen","United Kingdom",3201,27286,10192,"Aberdeen (EGPD) "
2014,"AUG","EGPD","Aberdeen","United Kingdom",3074,26406,8641,"Aberdeen (EGPD) "
2014,"SEP","EGPD","Aberdeen","United Kingdom",3173,27565,10604,"Aberdeen (EGPD) "
2014,"OCT","EGPD","Aberdeen","United Kingdom",3250,28097,10465,"Aberdeen (EGPD) "
2014,"NOV","EGPD","Aberdeen","United Kingdom",2922,25399,9210,"Aberdeen (EGPD) "
2014,"DEC","EGPD","Aberdeen","United Kingdom",2661,22922,8268,"Aberdeen (EGPD) "
2014,"JAN","EGPF","Glasgow","United Kingdom",2452,23248,2756,"Glasgow (EGPF) "
2014,"FEB","EGPF","Glasgow","United Kingdom",2414,22673,3565,"Glasgow (EGPF) "
2014,"MAR","EGPF","Glasgow","United Kingdom",2811,26516,3413,"Glasgow (EGPF) "
2014,"APR","EGPF","Glasgow","United Kingdom",3027,28895,4075,"Glasgow (EGPF) "
2014,"MAY","EGPF","Glasgow","United Kingdom",3410,31967,5354,"Glasgow (EGPF) "
2014,"JUN","EGPF","Glasgow","United Kingdom",3694,35921,6950,"Glasgow (EGPF) "
2014,"JUL","EGPF","Glasgow","United Kingdom",3909,38281,8035,"Glasgow (EGPF) "
2014,"AUG","EGPF","Glasgow","United Kingdom",3671,35930,6497,"Glasgow (EGPF) "
2014,"SEP","EGPF","Glasgow","United Kingdom",3682,35752,7561,"Glasgow (EGPF) "
2014,"OCT","EGPF","Glasgow","United Kingdom",3642,35656,9318,"Glasgow (EGPF) "
2014,"NOV","EGPF","Glasgow","United Kingdom",3001,28540,6659,"Glasgow (EGPF) "
2014,"DEC","EGPF","Glasgow","United Kingdom",NA,NA,NA,"Glasgow (EGPF) "
2014,"JAN","EGPH","Edinburgh","United Kingdom",3544,34782,4487,"Edinburgh (EGPH) "
2014,"FEB","EGPH","Edinburgh","United Kingdom",3370,32536,4721,"Edinburgh (EGPH) "
2014,"MAR","EGPH","Edinburgh","United Kingdom",3969,38597,7054,"Edinburgh (EGPH) "
2014,"APR","EGPH","Edinburgh","United Kingdom",4336,43485,6934,"Edinburgh (EGPH) "
2014,"MAY","EGPH","Edinburgh","United Kingdom",4672,46909,7554,"Edinburgh (EGPH) "
2014,"JUN","EGPH","Edinburgh","United Kingdom",4715,46843,8565,"Edinburgh (EGPH) "
2014,"JUL","EGPH","Edinburgh","United Kingdom",5057,49567,11639,"Edinburgh (EGPH) "
2014,"AUG","EGPH","Edinburgh","United Kingdom",4848,47476,9390,"Edinburgh (EGPH) "
2014,"SEP","EGPH","Edinburgh","United Kingdom",4791,47274,11073,"Edinburgh (EGPH) "
2014,"OCT","EGPH","Edinburgh","United Kingdom",4691,45679,8457,"Edinburgh (EGPH) "
2014,"NOV","EGPH","Edinburgh","United Kingdom",3789,37826,5378,"Edinburgh (EGPH) "
2014,"DEC","EGPH","Edinburgh","United Kingdom",3762,35860,5852,"Edinburgh (EGPH) "
2014,"JAN","EGSS","London/ Stansted","United Kingdom",5309,49396,9749,"London/ Stansted (EGSS) "
2014,"FEB","EGSS","London/ Stansted","United Kingdom",4910,45574,9685,"London/ Stansted (EGSS) "
2014,"MAR","EGSS","London/ Stansted","United Kingdom",5414,53994,10132,"London/ Stansted (EGSS) "
2014,"APR","EGSS","London/ Stansted","United Kingdom",6291,64946,11902,"London/ Stansted (EGSS) "
2014,"MAY","EGSS","London/ Stansted","United Kingdom",6718,68056,14756,"London/ Stansted (EGSS) "
2014,"JUN","EGSS","London/ Stansted","United Kingdom",6564,67867,15734,"London/ Stansted (EGSS) "
2014,"JUL","EGSS","London/ Stansted","United Kingdom",6599,68684,17938,"London/ Stansted (EGSS) "
2014,"AUG","EGSS","London/ Stansted","United Kingdom",6677,63624,14722,"London/ Stansted (EGSS) "
2014,"SEP","EGSS","London/ Stansted","United Kingdom",6685,72436,17748,"London/ Stansted (EGSS) "
2014,"OCT","EGSS","London/ Stansted","United Kingdom",6759,64598,14501,"London/ Stansted (EGSS) "
2014,"NOV","EGSS","London/ Stansted","United Kingdom",5948,60521,14314,"London/ Stansted (EGSS) "
2014,"DEC","EGSS","London/ Stansted","United Kingdom",5907,57935,13661,"London/ Stansted (EGSS) "
2014,"JAN","EHAM","Amsterdam/ Schiphol","Netherlands",15501,135991,42799,"Amsterdam/ Schiphol (EHAM) "
2014,"FEB","EHAM","Amsterdam/ Schiphol","Netherlands",14441,119912,38592,"Amsterdam/ Schiphol (EHAM) "
2014,"MAR","EHAM","Amsterdam/ Schiphol","Netherlands",16050,136217,44013,"Amsterdam/ Schiphol (EHAM) "
2014,"APR","EHAM","Amsterdam/ Schiphol","Netherlands",17071,155162,43916,"Amsterdam/ Schiphol (EHAM) "
2014,"MAY","EHAM","Amsterdam/ Schiphol","Netherlands",18975,198576,50061,"Amsterdam/ Schiphol (EHAM) "
2014,"JUN","EHAM","Amsterdam/ Schiphol","Netherlands",17177,197720,59510,"Amsterdam/ Schiphol (EHAM) "
2014,"JUL","EHAM","Amsterdam/ Schiphol","Netherlands",19519,208118,52289,"Amsterdam/ Schiphol (EHAM) "
2014,"AUG","EHAM","Amsterdam/ Schiphol","Netherlands",18860,171880,53778,"Amsterdam/ Schiphol (EHAM) "
2014,"SEP","EHAM","Amsterdam/ Schiphol","Netherlands",17608,201394,54929,"Amsterdam/ Schiphol (EHAM) "
2014,"OCT","EHAM","Amsterdam/ Schiphol","Netherlands",18703,166744,53372,"Amsterdam/ Schiphol (EHAM) "
2014,"NOV","EHAM","Amsterdam/ Schiphol","Netherlands",15105,135782,41685,"Amsterdam/ Schiphol (EHAM) "
2014,"DEC","EHAM","Amsterdam/ Schiphol","Netherlands",15676,151637,46827,"Amsterdam/ Schiphol (EHAM) "
2014,"JAN","EIDW","Dublin","Ireland",5695,49997,16034,"Dublin (EIDW) "
2014,"FEB","EIDW","Dublin","Ireland",5150,45648,15455,"Dublin (EIDW) "
2014,"MAR","EIDW","Dublin","Ireland",6014,54492,17772,"Dublin (EIDW) "
2014,"APR","EIDW","Dublin","Ireland",6756,67262,21662,"Dublin (EIDW) "
2014,"MAY","EIDW","Dublin","Ireland",7247,70153,26486,"Dublin (EIDW) "
2014,"JUN","EIDW","Dublin","Ireland",7530,74788,24317,"Dublin (EIDW) "
2014,"JUL","EIDW","Dublin","Ireland",7726,71858,27244,"Dublin (EIDW) "
2014,"AUG","EIDW","Dublin","Ireland",7546,67174,24901,"Dublin (EIDW) "
2014,"SEP","EIDW","Dublin","Ireland",7346,72889,26269,"Dublin (EIDW) "
2014,"OCT","EIDW","Dublin","Ireland",7237,66052,24189,"Dublin (EIDW) "
2014,"NOV","EIDW","Dublin","Ireland",6234,58945,22816,"Dublin (EIDW) "
2014,"DEC","EIDW","Dublin","Ireland",6166,51658,19324,"Dublin (EIDW) "
2014,"JAN","EKCH","Copenhagen/ Kastrup","Denmark",8477,78738,26125,"Copenhagen/ Kastrup (EKCH) "
2014,"FEB","EKCH","Copenhagen/ Kastrup","Denmark",8443,72748,11175,"Copenhagen/ Kastrup (EKCH) "
2014,"MAR","EKCH","Copenhagen/ Kastrup","Denmark",9765,88300,14104,"Copenhagen/ Kastrup (EKCH) "
2014,"APR","EKCH","Copenhagen/ Kastrup","Denmark",9931,93089,14439,"Copenhagen/ Kastrup (EKCH) "
2014,"MAY","EKCH","Copenhagen/ Kastrup","Denmark",10573,96673,17300,"Copenhagen/ Kastrup (EKCH) "
2014,"JUN","EKCH","Copenhagen/ Kastrup","Denmark",10480,95318,19845,"Copenhagen/ Kastrup (EKCH) "
2014,"JUL","EKCH","Copenhagen/ Kastrup","Denmark",10159,94337,16892,"Copenhagen/ Kastrup (EKCH) "
2014,"AUG","EKCH","Copenhagen/ Kastrup","Denmark",10236,90898,18563,"Copenhagen/ Kastrup (EKCH) "
2014,"SEP","EKCH","Copenhagen/ Kastrup","Denmark",10595,99035,16624,"Copenhagen/ Kastrup (EKCH) "
2014,"OCT","EKCH","Copenhagen/ Kastrup","Denmark",10704,95271,17636,"Copenhagen/ Kastrup (EKCH) "
2014,"NOV","EKCH","Copenhagen/ Kastrup","Denmark",9104,84086,12243,"Copenhagen/ Kastrup (EKCH) "
2014,"DEC","EKCH","Copenhagen/ Kastrup","Denmark",8006,70899,17756,"Copenhagen/ Kastrup (EKCH) "
2014,"JAN","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"FEB","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"MAR","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"APR","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"MAY","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"JUN","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"JUL","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"AUG","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"SEP","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"OCT","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"NOV","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"DEC","ELLX","Luxembourg","Luxembourg",NA,NA,NA,"Luxembourg (ELLX) "
2014,"JAN","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"FEB","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"MAR","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"APR","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"MAY","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"JUN","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"JUL","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"AUG","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"SEP","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"OCT","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"NOV","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"DEC","ENBR","Bergen","Norway",NA,NA,NA,"Bergen (ENBR) "
2014,"JAN","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"FEB","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"MAR","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"APR","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"MAY","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"JUN","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"JUL","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"AUG","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"SEP","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"OCT","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"NOV","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"DEC","ENGM","Oslo/ Gardermoen","Norway",NA,NA,NA,"Oslo/ Gardermoen (ENGM) "
2014,"JAN","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"FEB","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"MAR","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"APR","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"MAY","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"JUN","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"JUL","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"AUG","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"SEP","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"OCT","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"NOV","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"DEC","ENVA","Trondheim","Norway",NA,NA,NA,"Trondheim (ENVA) "
2014,"JAN","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"FEB","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"MAR","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"APR","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"MAY","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"JUN","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"JUL","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"AUG","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"SEP","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"OCT","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"NOV","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"DEC","ENZV","Stavanger","Norway",NA,NA,NA,"Stavanger (ENZV) "
2014,"JAN","EPWA","Warszawa/ Chopina","Poland",4777,34774,22421,"Warszawa/ Chopina (EPWA) "
2014,"FEB","EPWA","Warszawa/ Chopina","Poland",4542,33441,11202,"Warszawa/ Chopina (EPWA) "
2014,"MAR","EPWA","Warszawa/ Chopina","Poland",4869,37360,8418,"Warszawa/ Chopina (EPWA) "
2014,"APR","EPWA","Warszawa/ Chopina","Poland",5049,36255,9341,"Warszawa/ Chopina (EPWA) "
2014,"MAY","EPWA","Warszawa/ Chopina","Poland",5543,41649,13439,"Warszawa/ Chopina (EPWA) "
2014,"JUN","EPWA","Warszawa/ Chopina","Poland",5731,44049,16946,"Warszawa/ Chopina (EPWA) "
2014,"JUL","EPWA","Warszawa/ Chopina","Poland",6416,53189,21550,"Warszawa/ Chopina (EPWA) "
2014,"AUG","EPWA","Warszawa/ Chopina","Poland",6175,57199,23403,"Warszawa/ Chopina (EPWA) "
2014,"SEP","EPWA","Warszawa/ Chopina","Poland",6322,53246,23338,"Warszawa/ Chopina (EPWA) "
2014,"OCT","EPWA","Warszawa/ Chopina","Poland",5956,47881,17026,"Warszawa/ Chopina (EPWA) "
2014,"NOV","EPWA","Warszawa/ Chopina","Poland",5296,37381,11881,"Warszawa/ Chopina (EPWA) "
2014,"DEC","EPWA","Warszawa/ Chopina","Poland",5107,38928,14714,"Warszawa/ Chopina (EPWA) "
2014,"JAN","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"FEB","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"MAR","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"APR","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"MAY","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"JUN","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"JUL","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"AUG","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"SEP","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"OCT","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"NOV","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"DEC","ESGG","Göteborg","Sweden",NA,NA,NA,"Göteborg (ESGG) "
2014,"JAN","ESSA","Stockholm/ Arlanda","Sweden",7253,53508,15367,"Stockholm/ Arlanda (ESSA) "
2014,"FEB","ESSA","Stockholm/ Arlanda","Sweden",7444,56782,13515,"Stockholm/ Arlanda (ESSA) "
2014,"MAR","ESSA","Stockholm/ Arlanda","Sweden",7803,59081,11678,"Stockholm/ Arlanda (ESSA) "
2014,"APR","ESSA","Stockholm/ Arlanda","Sweden",8946,69024,28256,"Stockholm/ Arlanda (ESSA) "
2014,"MAY","ESSA","Stockholm/ Arlanda","Sweden",9688,74534,41814,"Stockholm/ Arlanda (ESSA) "
2014,"JUN","ESSA","Stockholm/ Arlanda","Sweden",9153,72618,42545,"Stockholm/ Arlanda (ESSA) "
2014,"JUL","ESSA","Stockholm/ Arlanda","Sweden",5674,46188,20745,"Stockholm/ Arlanda (ESSA) "
2014,"AUG","ESSA","Stockholm/ Arlanda","Sweden",8882,69224,34015,"Stockholm/ Arlanda (ESSA) "
2014,"SEP","ESSA","Stockholm/ Arlanda","Sweden",10101,77825,45228,"Stockholm/ Arlanda (ESSA) "
2014,"OCT","ESSA","Stockholm/ Arlanda","Sweden",10205,78359,31256,"Stockholm/ Arlanda (ESSA) "
2014,"NOV","ESSA","Stockholm/ Arlanda","Sweden",8795,66183,16281,"Stockholm/ Arlanda (ESSA) "
2014,"DEC","ESSA","Stockholm/ Arlanda","Sweden",7553,59798,17287,"Stockholm/ Arlanda (ESSA) "
2014,"JAN","EVRA","Riga","Latvia",2228,17684,4645,"Riga (EVRA) "
2014,"FEB","EVRA","Riga","Latvia",2068,16515,3385,"Riga (EVRA) "
2014,"MAR","EVRA","Riga","Latvia",2072,16367,3350,"Riga (EVRA) "
2014,"APR","EVRA","Riga","Latvia",2776,22120,4112,"Riga (EVRA) "
2014,"MAY","EVRA","Riga","Latvia",2909,22898,6598,"Riga (EVRA) "
2014,"JUN","EVRA","Riga","Latvia",2714,21196,5468,"Riga (EVRA) "
2014,"JUL","EVRA","Riga","Latvia",2778,21592,5981,"Riga (EVRA) "
2014,"AUG","EVRA","Riga","Latvia",2564,20028,5898,"Riga (EVRA) "
2014,"SEP","EVRA","Riga","Latvia",2871,22316,5536,"Riga (EVRA) "
2014,"OCT","EVRA","Riga","Latvia",2680,20913,3862,"Riga (EVRA) "
2014,"NOV","EVRA","Riga","Latvia",2313,18159,4170,"Riga (EVRA) "
2014,"DEC","EVRA","Riga","Latvia",2253,17690,5972,"Riga (EVRA) "
2014,"JAN","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"FEB","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"MAR","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"APR","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"MAY","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"JUN","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"JUL","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"AUG","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"SEP","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"OCT","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"NOV","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"DEC","EYVI","Vilnius","Lithuania",NA,NA,NA,"Vilnius (EYVI) "
2014,"JAN","GCLP","Gran Canaria","Spain",4468,33805,6891,"Gran Canaria (GCLP) "
2014,"FEB","GCLP","Gran Canaria","Spain",4103,30345,8374,"Gran Canaria (GCLP) "
2014,"MAR","GCLP","Gran Canaria","Spain",4647,34312,8261,"Gran Canaria (GCLP) "
2014,"APR","GCLP","Gran Canaria","Spain",4152,30667,7362,"Gran Canaria (GCLP) "
2014,"MAY","GCLP","Gran Canaria","Spain",3708,27538,4126,"Gran Canaria (GCLP) "
2014,"JUN","GCLP","Gran Canaria","Spain",3530,26219,4178,"Gran Canaria (GCLP) "
2014,"JUL","GCLP","Gran Canaria","Spain",3361,25709,5050,"Gran Canaria (GCLP) "
2014,"AUG","GCLP","Gran Canaria","Spain",3041,23923,4461,"Gran Canaria (GCLP) "
2014,"SEP","GCLP","Gran Canaria","Spain",3607,27032,4937,"Gran Canaria (GCLP) "
2014,"OCT","GCLP","Gran Canaria","Spain",4159,30821,7468,"Gran Canaria (GCLP) "
2014,"NOV","GCLP","Gran Canaria","Spain",4307,31782,9501,"Gran Canaria (GCLP) "
2014,"DEC","GCLP","Gran Canaria","Spain",4431,32527,9266,"Gran Canaria (GCLP) "
2014,"JAN","GCTS","Tenerife Sur/Reina Sofia","Spain",2695,25494,5130,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"FEB","GCTS","Tenerife Sur/Reina Sofia","Spain",2417,23017,4329,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"MAR","GCTS","Tenerife Sur/Reina Sofia","Spain",2756,26224,5045,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"APR","GCTS","Tenerife Sur/Reina Sofia","Spain",2496,24414,4437,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"MAY","GCTS","Tenerife Sur/Reina Sofia","Spain",2105,20720,2131,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"JUN","GCTS","Tenerife Sur/Reina Sofia","Spain",1988,19671,2138,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"JUL","GCTS","Tenerife Sur/Reina Sofia","Spain",2212,21850,2438,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"AUG","GCTS","Tenerife Sur/Reina Sofia","Spain",2330,22997,3106,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"SEP","GCTS","Tenerife Sur/Reina Sofia","Spain",2062,20595,1796,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"OCT","GCTS","Tenerife Sur/Reina Sofia","Spain",2441,24061,2934,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"NOV","GCTS","Tenerife Sur/Reina Sofia","Spain",2500,23973,4144,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"DEC","GCTS","Tenerife Sur/Reina Sofia","Spain",2675,25344,4644,"Tenerife Sur/Reina Sofia (GCTS) "
2014,"JAN","GCXO","Tenerife North","Spain",2002,13723,2181,"Tenerife North (GCXO) "
2014,"FEB","GCXO","Tenerife North","Spain",1827,12479,1978,"Tenerife North (GCXO) "
2014,"MAR","GCXO","Tenerife North","Spain",2129,14700,2611,"Tenerife North (GCXO) "
2014,"APR","GCXO","Tenerife North","Spain",2195,14743,2830,"Tenerife North (GCXO) "
2014,"MAY","GCXO","Tenerife North","Spain",2312,16180,2793,"Tenerife North (GCXO) "
2014,"JUN","GCXO","Tenerife North","Spain",2134,15004,1893,"Tenerife North (GCXO) "
2014,"JUL","GCXO","Tenerife North","Spain",2293,16112,2589,"Tenerife North (GCXO) "
2014,"AUG","GCXO","Tenerife North","Spain",2294,16249,2560,"Tenerife North (GCXO) "
2014,"SEP","GCXO","Tenerife North","Spain",2039,14120,2179,"Tenerife North (GCXO) "
2014,"OCT","GCXO","Tenerife North","Spain",2072,13907,2431,"Tenerife North (GCXO) "
2014,"NOV","GCXO","Tenerife North","Spain",1851,12756,2192,"Tenerife North (GCXO) "
2014,"DEC","GCXO","Tenerife North","Spain",2023,13552,2104,"Tenerife North (GCXO) "
2014,"JAN","LBSF","Sofia","Bulgaria",1537,16573,5761,"Sofia (LBSF) "
2014,"FEB","LBSF","Sofia","Bulgaria",1382,14337,1299,"Sofia (LBSF) "
2014,"MAR","LBSF","Sofia","Bulgaria",1528,16104,1478,"Sofia (LBSF) "
2014,"APR","LBSF","Sofia","Bulgaria",1627,17119,974,"Sofia (LBSF) "
2014,"MAY","LBSF","Sofia","Bulgaria",1789,18961,1288,"Sofia (LBSF) "
2014,"JUN","LBSF","Sofia","Bulgaria",1753,18552,1163,"Sofia (LBSF) "
2014,"JUL","LBSF","Sofia","Bulgaria",1821,19051,1192,"Sofia (LBSF) "
2014,"AUG","LBSF","Sofia","Bulgaria",1838,19322,1231,"Sofia (LBSF) "
2014,"SEP","LBSF","Sofia","Bulgaria",1764,18302,1373,"Sofia (LBSF) "
2014,"OCT","LBSF","Sofia","Bulgaria",1707,17687,1978,"Sofia (LBSF) "
2014,"NOV","LBSF","Sofia","Bulgaria",1450,15117,987,"Sofia (LBSF) "
2014,"DEC","LBSF","Sofia","Bulgaria",1473,15809,4089,"Sofia (LBSF) "
2014,"JAN","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"FEB","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"MAR","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"APR","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"MAY","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"JUN","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"JUL","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"AUG","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"SEP","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"OCT","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"NOV","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"DEC","LCLK","Larnaca","Cyprus",NA,NA,NA,"Larnaca (LCLK) "
2014,"JAN","LEAL","Alicante","Spain",1878,15542,1903,"Alicante (LEAL) "
2014,"FEB","LEAL","Alicante","Spain",1808,14992,1941,"Alicante (LEAL) "
2014,"MAR","LEAL","Alicante","Spain",2206,19012,2445,"Alicante (LEAL) "
2014,"APR","LEAL","Alicante","Spain",3116,27215,4671,"Alicante (LEAL) "
2014,"MAY","LEAL","Alicante","Spain",3350,30243,5200,"Alicante (LEAL) "
2014,"JUN","LEAL","Alicante","Spain",3536,31144,6869,"Alicante (LEAL) "
2014,"JUL","LEAL","Alicante","Spain",4062,35548,7520,"Alicante (LEAL) "
2014,"AUG","LEAL","Alicante","Spain",4005,35054,6740,"Alicante (LEAL) "
2014,"SEP","LEAL","Alicante","Spain",3500,30410,6036,"Alicante (LEAL) "
