"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_NM","FLIGHTS_APT","DELAY_APT","FLIGHTS_AL","DELAY_AL","LABEL"
2018,"OCT","LPPD","Ponta Delgada","Portugal",832,NA,NA,8,28,"Ponta Delgada (LPPD) "
2018,"OCT","LPPR","Porto","Portugal",4183,NA,NA,447,232,"Porto (LPPR) "
2018,"OCT","LPPS","Porto Santo","Portugal",105,NA,NA,10,0,"Porto Santo (LPPS) "
2018,"OCT","LPPT","Lisbon","Portugal",9573,NA,NA,804,3853,"Lisbon (LPPT) "
2018,"OCT","LQSA","Sarajevo","Bosnia & Herzegovina",499,NA,NA,55,0,"Sarajevo (LQSA) "
2018,"OCT","LRBS","Bucharest/ Baneasa","Romania",184,NA,NA,NA,NA,"Bucharest/ Baneasa (LRBS) "
2018,"OCT","LROP","Bucharest/ Otopeni","Romania",5411,NA,NA,1246,330,"Bucharest/ Otopeni (LROP) "
2018,"OCT","LSGG","Geneva","Switzerland",7647,NA,NA,919,354,"Geneva (LSGG) "
2018,"OCT","LSGS","Sion","Switzerland",150,NA,NA,NA,NA,"Sion (LSGS) "
2018,"OCT","LSZH","Zürich","Switzerland",12283,NA,NA,1989,1232,"Zürich (LSZH) "
2018,"OCT","LTAC","Ankara/ Esenboga","Turkey",4396,NA,NA,74,14,"Ankara/ Esenboga (LTAC) "
2018,"OCT","LTAI","Antalya","Turkey",10500,NA,NA,459,504,"Antalya (LTAI) "
2018,"OCT","LTBA","Istanbul/ Atatürk","Turkey",19607,NA,NA,305,515,"Istanbul/ Atatürk (LTBA) "
2018,"OCT","LTBJ","Izmir/ Adnan Menderes","Turkey",3521,NA,NA,55,49,"Izmir/ Adnan Menderes (LTBJ) "
2018,"OCT","LTFJ","Istanbul/ Sabiha Gökçen","Turkey",9616,NA,NA,93,0,"Istanbul/ Sabiha Gökçen (LTFJ) "
2018,"OCT","LUKK","Chi<U+0219>inau","Moldova",1168,NA,NA,140,68,"Chi<U+0219>inau (LUKK) "
2018,"OCT","LWSK","Skopje","FYR Macedonia",755,NA,NA,379,0,"Skopje (LWSK) "
2018,"OCT","LYBE","Belgrade/ Nikola Tesla","Serbia",2883,NA,NA,355,46,"Belgrade/ Nikola Tesla (LYBE) "
2018,"OCT","LYPG","Podgorica","Montenegro",581,NA,NA,42,9,"Podgorica (LYPG) "
2018,"OCT","LZIB","Bratislava","Slovakia",954,NA,NA,80,0,"Bratislava (LZIB) "
2018,"OCT","UDYZ","Zvartnots","Armenia",1002,NA,NA,17,0,"Zvartnots (UDYZ) "
2018,"OCT","UGTB","Tbilisi","Georgia",1629,NA,NA,173,41,"Tbilisi (UGTB) "
2018,"OCT","UKBB","Kiev/Boryspil","Ukraine",4348,NA,NA,304,11,"Kiev/Boryspil (UKBB) "
2018,"SEP","EBAW","Antwerp","Belgium",528,NA,NA,104,43,"Antwerp (EBAW) "
2018,"SEP","EBBR","Brussels","Belgium",10407,10505,6973,7923,5417,"Brussels (EBBR) "
2018,"SEP","EBCI","Charleroi","Belgium",2390,2374,127,2049,149,"Charleroi (EBCI) "
2018,"SEP","EBLG","Liège","Belgium",1470,NA,NA,144,6,"Liège (EBLG) "
2018,"SEP","EBOS","Ostend-Bruges","Belgium",318,NA,NA,173,7,"Ostend-Bruges (EBOS) "
2018,"SEP","EDDB","Berlin/ Schoenefeld","Germany",4492,NA,NA,3182,621,"Berlin/ Schoenefeld (EDDB) "
2018,"SEP","EDDC","Dresden","Germany",1063,NA,NA,819,33,"Dresden (EDDC) "
2018,"SEP","EDDE","Erfurt","Germany",286,279,0,115,211,"Erfurt (EDDE) "
2018,"SEP","EDDF","Frankfurt","Germany",22965,22967,15771,18709,17008,"Frankfurt (EDDF) "
2018,"SEP","EDDG","Muenster-Osnabrueck","Germany",991,1237,0,458,53,"Muenster-Osnabrueck (EDDG) "
2018,"SEP","EDDH","Hamburg","Germany",6811,6781,1081,5483,1769,"Hamburg (EDDH) "
2018,"SEP","EDDK","Cologne-Bonn","Germany",6677,NA,NA,4074,699,"Cologne-Bonn (EDDK) "
2018,"SEP","EDDL","Dusseldorf","Germany",10133,NA,NA,7970,6684,"Dusseldorf (EDDL) "
2018,"SEP","EDDM","Munich","Germany",18637,NA,NA,15074,2463,"Munich (EDDM) "
2018,"SEP","EDDN","Nuremberg","Germany",2605,2653,379,1672,330,"Nuremberg (EDDN) "
2018,"SEP","EDDP","Leipzig-Halle","Germany",3310,3348,158,837,54,"Leipzig-Halle (EDDP) "
2018,"SEP","EDDR","Saarbruecken","Germany",430,428,0,294,8,"Saarbruecken (EDDR) "
2018,"SEP","EDDS","Stuttgart","Germany",6225,6287,2056,4457,2058,"Stuttgart (EDDS) "
2018,"SEP","EDDT","Berlin/ Tegel","Germany",8870,NA,NA,7727,6005,"Berlin/ Tegel (EDDT) "
2018,"SEP","EDDV","Hanover","Germany",3316,3333,472,2237,509,"Hanover (EDDV) "
2018,"SEP","EDDW","Bremen","Germany",1475,1580,87,1074,309,"Bremen (EDDW) "
2018,"SEP","EETN","Tallinn","Estonia",2061,2154,21,1002,30,"Tallinn (EETN) "
2018,"SEP","EETU","Tartu","Estonia",53,NA,NA,25,0,"Tartu (EETU) "
2018,"SEP","EFHK","Helsinki/ Vantaa","Finland",8481,8715,2893,7588,2798,"Helsinki/ Vantaa (EFHK) "
2018,"SEP","EGAA","Belfast/Aldergrove","United Kingdom",2371,NA,NA,1802,488,"Belfast/Aldergrove (EGAA) "
2018,"SEP","EGAC","Belfast/City Airport","United Kingdom",1543,NA,NA,1506,125,"Belfast/City Airport (EGAC) "
2018,"SEP","EGAE","Londonderry/Eglinton","United Kingdom",102,NA,NA,79,0,"Londonderry/Eglinton (EGAE) "
2018,"SEP","EGBB","Birmingham","United Kingdom",5121,5088,1207,3831,1084,"Birmingham (EGBB) "
2018,"SEP","EGCC","Manchester","United Kingdom",9555,9454,8596,7399,5932,"Manchester (EGCC) "
2018,"SEP","EGGD","Bristol","United Kingdom",3431,NA,NA,2986,877,"Bristol (EGGD) "
2018,"SEP","EGGW","London/ Luton","United Kingdom",6085,6091,2704,4609,3190,"London/ Luton (EGGW) "
2018,"SEP","EGHI","Southampton","United Kingdom",1716,NA,NA,1113,285,"Southampton (EGHI) "
2018,"SEP","EGKB","Biggin Hill","United Kingdom",852,NA,NA,NA,NA,"Biggin Hill (EGKB) "
2018,"SEP","EGKK","London/ Gatwick","United Kingdom",13473,13471,16220,12172,15518,"London/ Gatwick (EGKK) "
2018,"SEP","EGLC","London/ City","United Kingdom",3420,NA,NA,2856,1602,"London/ City (EGLC) "
2018,"SEP","EGLF","Farnborough","United Kingdom",1338,NA,NA,NA,NA,"Farnborough (EGLF) "
2018,"SEP","EGLL","London/ Heathrow","United Kingdom",20311,NA,NA,16130,8370,"London/ Heathrow (EGLL) "
2018,"SEP","EGNT","Newcastle","United Kingdom",2337,NA,NA,1502,145,"Newcastle (EGNT) "
2018,"SEP","EGNX","East Midlands","United Kingdom",3245,NA,NA,1487,304,"East Midlands (EGNX) "
2018,"SEP","EGPD","Aberdeen","United Kingdom",2223,2213,17,1093,37,"Aberdeen (EGPD) "
2018,"SEP","EGPF","Glasgow","United Kingdom",4162,4185,632,2587,458,"Glasgow (EGPF) "
2018,"SEP","EGPH","Edinburgh","United Kingdom",5922,5918,1861,4291,1846,"Edinburgh (EGPH) "
2018,"SEP","EGSS","London/ Stansted","United Kingdom",9352,9347,10429,7139,8454,"London/ Stansted (EGSS) "
2018,"SEP","EHAM","Amsterdam/ Schiphol","Netherlands",22648,NA,NA,17073,41877,"Amsterdam/ Schiphol (EHAM) "
2018,"SEP","EHBK","Maastricht-Aachen","Netherlands",426,NA,NA,30,0,"Maastricht-Aachen (EHBK) "
2018,"SEP","EHGG","Groningen","Netherlands",544,NA,NA,NA,NA,"Groningen (EHGG) "
2018,"SEP","EHRD","Rotterdam","Netherlands",1235,NA,NA,190,142,"Rotterdam (EHRD) "
2018,"SEP","EICK","Cork","Ireland",1149,NA,NA,712,24,"Cork (EICK) "
2018,"SEP","EIDL","Donegal","Ireland",83,NA,NA,NA,NA,"Donegal (EIDL) "
2018,"SEP","EIDW","Dublin","Ireland",10593,10593,9403,8071,7959,"Dublin (EIDW) "
2018,"SEP","EIKN","Connaught","Ireland",317,NA,NA,297,10,"Connaught (EIKN) "
2018,"SEP","EIKY","Kerry/Farranfore","Ireland",222,NA,NA,94,0,"Kerry/Farranfore (EIKY) "
2018,"SEP","EINN","Shannon","Ireland",1105,NA,NA,510,54,"Shannon (EINN) "
2018,"SEP","EISG","Sligo","Ireland",4,NA,NA,NA,NA,"Sligo (EISG) "
2018,"SEP","EIWF","Waterford","Ireland",16,NA,NA,NA,NA,"Waterford (EIWF) "
2018,"SEP","EIWT","Weston","Ireland",59,NA,NA,NA,NA,"Weston (EIWT) "
2018,"SEP","EKCH","Copenhagen/ Kastrup","Denmark",11936,11937,1038,9384,1047,"Copenhagen/ Kastrup (EKCH) "
2018,"SEP","ELLX","Luxembourg","Luxembourg",3333,3308,25,2359,92,"Luxembourg (ELLX) "
2018,"SEP","ENAL","Alesund","Norway",661,569,5,505,5,"Alesund (ENAL) "
2018,"SEP","ENAN","Andenes","Norway",143,120,0,NA,NA,"Andenes (ENAN) "
2018,"SEP","ENAT","Alta","Norway",345,253,0,95,0,"Alta (ENAT) "
2018,"SEP","ENBL","Forde Bringeland","Norway",167,160,0,NA,NA,"Forde Bringeland (ENBL) "
2018,"SEP","ENBN","Bronnoysund Bronnoy","Norway",316,169,0,NA,NA,"Bronnoysund Bronnoy (ENBN) "
2018,"SEP","ENBO","Bodø","Norway",1695,1490,0,584,0,"Bodø (ENBO) "
2018,"SEP","ENBR","Bergen","Norway",3914,3226,3,2218,3,"Bergen (ENBR) "
2018,"SEP","ENBS","Batsfjord","Norway",84,76,0,NA,NA,"Batsfjord (ENBS) "
2018,"SEP","ENBV","Berlevåg","Norway",57,54,0,NA,NA,"Berlevåg (ENBV) "
2018,"SEP","ENCN","Kristiansand Kjevik","Norway",775,719,39,384,39,"Kristiansand Kjevik (ENCN) "
2018,"SEP","ENDU","Bardufoss","Norway",159,84,0,84,0,"Bardufoss (ENDU) "
2018,"SEP","ENEV","Harstad/Narvik Evenes","Norway",425,382,0,202,0,"Harstad/Narvik Evenes (ENEV) "
2018,"SEP","ENFL","Florø","Norway",318,216,0,NA,NA,"Florø (ENFL) "
2018,"SEP","ENGM","Oslo/ Gardermoen","Norway",11511,11429,1763,9489,1805,"Oslo/ Gardermoen (ENGM) "
2018,"SEP","ENHD","Haugesund","Norway",274,245,0,231,0,"Haugesund (ENHD) "
2018,"SEP","ENHF","Hammerfest","Norway",523,316,0,NA,NA,"Hammerfest (ENHF) "
2018,"SEP","ENHK","Hasvik","Norway",72,58,0,NA,NA,"Hasvik (ENHK) "
2018,"SEP","ENHV","Honningsvåg Valan","Norway",79,72,0,NA,NA,"Honningsvåg Valan (ENHV) "
2018,"SEP","ENKB","Kristiansund Kvernberget","Norway",359,212,0,97,0,"Kristiansund Kvernberget (ENKB) "
2018,"SEP","ENKR","Kirkenes Høybuktmoen","Norway",333,242,0,85,0,"Kirkenes Høybuktmoen (ENKR) "
2018,"SEP","ENLK","Leknes","Norway",234,201,0,NA,NA,"Leknes (ENLK) "
2018,"SEP","ENMH","Mehamn","Norway",95,73,0,NA,NA,"Mehamn (ENMH) "
2018,"SEP","ENML","Molde Årø","Norway",269,245,0,160,0,"Molde Årø (ENML) "
2018,"SEP","ENMS","Mosjøen Kjærstad","Norway",155,130,0,NA,NA,"Mosjøen Kjærstad (ENMS) "
2018,"SEP","ENNA","Lakselv Banak","Norway",93,74,0,NA,NA,"Lakselv Banak (ENNA) "
2018,"SEP","ENNM","Namsos Høknesøra","Norway",114,109,0,NA,NA,"Namsos Høknesøra (ENNM) "
2018,"SEP","ENOV","Orsta¿Volda Hovden","Norway",200,188,14,NA,NA,"Orsta¿Volda Hovden (ENOV) "
2018,"SEP","ENRA","Mo i Rana Røssvoll","Norway",229,191,0,NA,NA,"Mo i Rana Røssvoll (ENRA) "
2018,"SEP","ENRM","Rorvik Ryum","Norway",98,96,0,NA,NA,"Rorvik Ryum (ENRM) "
2018,"SEP","ENRO","Roros","Norway",44,42,0,NA,NA,"Roros (ENRO) "
2018,"SEP","ENRS","Rost","Norway",49,47,0,NA,NA,"Rost (ENRS) "
2018,"SEP","ENSB","Svalbard Longyear","Norway",72,48,0,47,0,"Svalbard Longyear (ENSB) "
2018,"SEP","ENSD","Sandane  Anda","Norway",92,89,0,NA,NA,"Sandane  Anda (ENSD) "
2018,"SEP","ENSG","Sogndal Haukåsen","Norway",202,196,0,NA,NA,"Sogndal Haukåsen (ENSG) "
2018,"SEP","ENSH","Svolvær Helle","Norway",162,160,0,NA,NA,"Svolvær Helle (ENSH) "
2018,"SEP","ENSK","Stokmarknes Skagen","Norway",251,211,0,NA,NA,"Stokmarknes Skagen (ENSK) "
2018,"SEP","ENSR","Sorkjosen","Norway",65,57,0,NA,NA,"Sorkjosen (ENSR) "
2018,"SEP","ENSS","Vardø Svartnes","Norway",83,76,0,NA,NA,"Vardø Svartnes (ENSS) "
2018,"SEP","ENST","Sandnessjøen Stokka","Norway",161,131,0,NA,NA,"Sandnessjøen Stokka (ENST) "
2018,"SEP","ENTC","Tromsø","Norway",1663,1417,0,611,0,"Tromsø (ENTC) "
2018,"SEP","ENVA","Trondheim","Norway",2438,2275,0,1601,0,"Trondheim (ENVA) "
2018,"SEP","ENVD","Vadsø","Norway",268,231,0,NA,NA,"Vadsø (ENVD) "
2018,"SEP","ENVR","Værøy","Norway",52,NA,NA,NA,NA,"Værøy (ENVR) "
2018,"SEP","ENZV","Stavanger","Norway",2866,2034,3,1730,3,"Stavanger (ENZV) "
2018,"SEP","EPBY","Bydgoszcz","Poland",181,NA,NA,76,0,"Bydgoszcz (EPBY) "
2018,"SEP","EPGD","Gdansk","Poland",2004,NA,NA,1431,7,"Gdansk (EPGD) "
2018,"SEP","EPKK","Krakow - Balice","Poland",2445,NA,NA,1767,948,"Krakow - Balice (EPKK) "
2018,"SEP","EPKT","Katowice - Pyrzowice","Poland",2167,NA,NA,892,105,"Katowice - Pyrzowice (EPKT) "
2018,"SEP","EPLB","Lublin","Poland",186,NA,NA,26,0,"Lublin (EPLB) "
2018,"SEP","EPLL","Lodz - Lublinek","Poland",186,NA,NA,67,0,"Lodz - Lublinek (EPLL) "
2018,"SEP","EPMO","Warszawa/ Modlin","Poland",848,NA,NA,767,106,"Warszawa/ Modlin (EPMO) "
2018,"SEP","EPPO","Poznan - Lawica","Poland",1326,NA,NA,620,114,"Poznan - Lawica (EPPO) "
2018,"SEP","EPRA","Radom","Poland",37,NA,NA,NA,NA,"Radom (EPRA) "
2018,"SEP","EPRZ","Rzeszow - Jasionka","Poland",441,NA,NA,170,15,"Rzeszow - Jasionka (EPRZ) "
2018,"SEP","EPSC","Szczecin - Goleniów","Poland",290,NA,NA,132,0,"Szczecin - Goleniów (EPSC) "
