"YEAR","MONTH","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG"
2017,"AUG","ANA LUX","ANSP (AUA)",6326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","ANS CR","ANSP (AUA)",81424,8144,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,6728,0,515,196,0.100019650225978,0,0.0173904499901749,0,0,0,0,0,0,0,0,0,0,0,0,0.0826292002358027,0
2017,"AUG","ANS Finland","ANSP (AUA)",21288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","ARMATS","ANSP (AUA)",6330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Armenia","COUNTRY (FIR)",6330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Austria","COUNTRY (FIR)",129977,70461,0,6207,0,0,0,0,0,0,0,0,16,9431,0,0,54807,0,3725,1898,0.542103602945136,0,0.0477546027374074,0,0,0,0,0,0,0,0,0.00012309870207806,0.0725589912061365,0,0,0.421666910299515,0
2017,"AUG","Austro Control","ANSP (AUA)",105800,70461,0,6207,0,0,0,0,0,0,0,0,16,9431,0,0,54807,0,3725,1898,0.665982986767486,0,0.0586672967863894,0,0,0,0,0,0,0,0,0.000151228733459357,0.0891398865784499,0,0,0.518024574669187,0
2017,"AUG","Avinor","ANSP (AUA)",54855,917,0,433,0,0,0,0,0,0,0,0,0,484,0,0,0,0,67,20,0.0167167988332878,0,0.00789353750797557,0,0,0,0,0,0,0,0,0,0.00882326132531219,0,0,0,0
2017,"AUG","Baltic FAB","FAB (FIR)",89029,8089,0,5758,0,0,0,0,0,0,0,0,0,967,0,0,1364,0,650,177,0.0908580350222961,0,0.0646755551561851,0,0,0,0,0,0,0,0,0,0.0108616293567265,0,0,0.0153208505093846,0
2017,"AUG","Belgium","COUNTRY (FIR)",115171,126275,0,50061,0,0,0,0,1375,0,0,6919,270,4082,9586,0,53982,0,7821,2868,1.09641315956274,0,0.43466671297462,0,0,0,0,0.011938769308246,0,0,0.0600758871590939,0.00234434015507376,0.0354429500481892,0.0832327582464336,0,0.46871174167108,0
2017,"AUG","Belgocontrol","ANSP (AUA)",58562,12264,0,3327,0,0,0,0,0,0,0,0,0,2454,343,0,6140,0,931,266,0.209419077217308,0,0.0568115843038148,0,0,0,0,0,0,0,0,0,0.0419043065469075,0.00585704040162563,0,0.10484614596496,0
2017,"AUG","BLUE MED FAB","FAB (FIR)",284185,110607,0,61510,0,0,0,0,922,0,0,0,1702,46473,0,0,0,0,5964,2904,0.389207734398367,0,0.216443513908194,0,0,0,0,0.00324436546615761,0,0,0,0.0059890564245122,0.163530798599504,0,0,0,0
2017,"AUG","Bosnia & Herzegovina","COUNTRY (FIR)",43763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","BULATSA","ANSP (AUA)",88306,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7.92698117908183e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92698117908183e-05,0
2017,"AUG","Bulgaria","COUNTRY (FIR)",88307,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7.92689141291177e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92689141291177e-05,0
2017,"AUG","Croatia","COUNTRY (FIR)",74421,11214,0,3221,0,0,0,0,0,0,0,0,0,825,0,0,7168,0,781,282,0.15068327488209,0,0.0432807943994303,0,0,0,0,0,0,0,0,0,0.0110855806828718,0,0,0.0963168997997877,0
2017,"AUG","Croatia Control","ANSP (AUA)",73778,11214,0,3221,0,0,0,0,0,0,0,0,0,825,0,0,7168,0,781,282,0.151996530130933,0,0.0436580010301174,0,0,0,0,0,0,0,0,0,0.0111821952343517,0,0,0.0971563338664643,0
2017,"AUG","Cyprus","COUNTRY (FIR)",38763,72558,0,40560,0,0,0,0,922,0,0,0,1671,29405,0,0,0,0,3744,1925,1.87183654515904,0,1.04635864097206,0,0,0,0,0.023785568712432,0,0,0,0.0431081185666744,0.758584216907876,0,0,0,0
2017,"AUG","Czech Republic","COUNTRY (FIR)",83399,8144,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,6728,0,515,196,0.0976510509718342,0,0.0169786208467727,0,0,0,0,0,0,0,0,0,0,0,0,0.0806724301250615,0
2017,"AUG","DANUBE FAB","FAB (FIR)",104477,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6.70003924308699e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70003924308699e-05,0
2017,"AUG","DCAC Cyprus","ANSP (AUA)",38763,72558,0,40560,0,0,0,0,922,0,0,0,1671,29405,0,0,0,0,3744,1925,1.87183654515904,0,1.04635864097206,0,0,0,0,0.023785568712432,0,0,0,0.0431081185666744,0.758584216907876,0,0,0,0
2017,"AUG","Denmark","COUNTRY (FIR)",58519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","DFS","ANSP (AUA)",283588,389563,0,73223,0,0,228,0,19240,0,0,7618,905,126004,413,64,161868,0,26221,9059,1.37369352722964,0,0.258202039578544,0,0,0.000803983243296613,0,0.0678449017588897,0,0,0.0268629138045333,0.00319124927712033,0.444320634159414,0.00145633806790132,0.000225679506890277,0.570785787833054,0
2017,"AUG","DHMI","ANSP (AUA)",145560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","DK-SE FAB","FAB (FIR)",96302,2253,0,0,0,0,0,0,572,0,0,0,0,0,0,0,1681,0,182,45,0.0233951527486449,0,0,0,0,0,0,0.00593964819006874,0,0,0,0,0,0,0,0.0174555045585761,0
2017,"AUG","DSNA","ANSP (AUA)",319032,436282,0,341067,0,0,0,0,4350,0,7955,683,1670,14948,1439,0,64170,0,26016,11221,1.36751799192557,0,1.06906830662755,0,0,0,0,0.013634995862484,0,0.0249348027784047,0.00214085107450036,0.00523458461847087,0.0468542340580255,0.00451051932094586,0,0.201139697585195,0
2017,"AUG","EANS","ANSP (AUA)",21001,1875,0,1246,0,0,0,0,0,0,0,0,0,0,207,0,422,0,116,53,0.0892814627874863,0,0.0593305080710442,0,0,0,0,0,0,0,0,0,0,0.00985667349173849,0,0.0200942812247036,0
2017,"AUG","ENAIRE","ANSP (AUA)",207304,164391,0,127478,0,0,0,0,0,0,62,831,597,1435,0,0,33988,0,10885,4024,0.792994828850384,0,0.614932659282985,0,0,0,0,0,0,0.000299077683016247,0.00400860571913711,0.00287982865743063,0.006922201211747,0,0,0.163952456296068,0
2017,"AUG","ENAV","ANSP (AUA)",182252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Estonia","COUNTRY (FIR)",21001,1875,0,1246,0,0,0,0,0,0,0,0,0,0,207,0,422,0,116,53,0.0892814627874863,0,0.0593305080710442,0,0,0,0,0,0,0,0,0,0,0.00985667349173849,0,0.0200942812247036,0
2017,"AUG","EUROCONTROL Area (MS)","AREA (AUA)",1030619,1526722,0,745277,0,0,511,0,32409,0,15040,22841,5498,221762,25085,64,458235,0,94899,37549,1.48136411224711,0,0.723135319647707,0,0,0.000495818532357738,0,0.0314461503232523,0,0.0145931716764391,0.0221624091929219,0.00533465810352807,0.215173599555219,0.0243397414563481,6.20986028784643e-05,0.444621145156455,0
2017,"AUG","FAB CE","FAB (FIR)",232043,96425,0,13542,0,0,0,0,0,0,0,0,16,10318,0,0,72549,0,5518,2522,0.415547980331232,0,0.0583598729545817,0,0,0,0,0,0,0,0,6.89527372081899e-05,0.0444658964071314,0,0,0.31265325823231,0
2017,"AUG","FAB CE (SES RP1)","FAB (FIR)",207385,85211,0,10321,0,0,0,0,0,0,0,0,16,9493,0,0,65381,0,4737,2240,0.410883140053524,0,0.0497673409359404,0,0,0,0,0,0,0,0,7.71511922270174e-05,0.0457747667381923,0,0,0.315263881187164,0
2017,"AUG","FAB CE (SES RP2)","FAB (FIR)",231197,96425,0,13542,0,0,0,0,0,0,0,0,16,10318,0,0,72549,0,5518,2522,0.417068560578208,0,0.0585734243956453,0,0,0,0,0,0,0,0,6.92050502385412e-05,0.0446286067725792,0,0,0.313797324359745,0
2017,"AUG","FABEC","FAB (FIR)",586626,1052828,0,498716,0,0,511,0,29369,0,8309,22010,2999,151647,22893,64,316310,0,66708,25567,1.79471758837829,0,0.850143021277611,0,0,0.000871083109170067,0,0.0500642658184261,0,0.0141640500080119,0.0375196462482058,0.00511228619256562,0.258507123789263,0.0390248642235428,0.000109098471598599,0.539202149239891,0
2017,"AUG","Finland","COUNTRY (FIR)",22657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","France","COUNTRY (FIR)",325646,436282,0,341067,0,0,0,0,4350,0,7955,683,1670,14948,1439,0,64170,0,26016,11221,1.33974315667934,0,1.04735510339448,0,0,0,0,0.0133580636642243,0,0.0244283669997482,0.00209736953624488,0.00512826811936889,0.0459026058972013,0.00441890887651008,0,0.197054470191558,0
2017,"AUG","FYR Macedonia","COUNTRY (FIR)",24003,2037,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,63,0.0848643919510061,0,0.0848643919510061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Georgia","COUNTRY (FIR)",14504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Germany","COUNTRY (FIR)",306960,427029,0,79112,0,0,228,0,19501,0,0,11774,1000,131356,7108,64,176886,0,28442,9951,1.39115519937451,0,0.257727391191035,0,0,0.000742767787333855,0,0.0635294500912171,0,0,0.0383567891581965,0.00325775345321866,0.42792546260099,0.0231561115454782,0.000208496221005994,0.576250977326036,0
2017,"AUG","Greece","COUNTRY (FIR)",100290,38049,0,20950,0,0,0,0,0,0,0,0,31,17068,0,0,0,0,2220,979,0.379389769667963,0,0.208894206800279,0,0,0,0,0,0,0,0,0.000309103599561272,0.170186459268122,0,0,0,0
2017,"AUG","HCAA","ANSP (AUA)",100272,38049,0,20950,0,0,0,0,0,0,0,0,31,17068,0,0,0,0,2220,979,0.379457874581139,0,0.208931705760332,0,0,0,0,0,0,0,0,0.000309159087282591,0.170217009733525,0,0,0,0
2017,"AUG","HungaroControl (EC)","ANSP (AUA)",92008,1300,0,162,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,89,31,0.0141292061559864,0,0.00176071645943831,0,0,0,0,0,0,0,0,0,0,0,0,0.0123684896965481,0
2017,"AUG","Hungary","COUNTRY (FIR)",92349,1300,0,162,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,89,31,0.0140770338606807,0,0.00175421498879252,0,0,0,0,0,0,0,0,0,0,0,0,0.0123228188718882,0
2017,"AUG","IAA","ANSP (AUA)",59973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Ireland","COUNTRY (FIR)",52462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Israel AA","ANSP (AUA)",19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Italy","COUNTRY (FIR)",196955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Latvia","COUNTRY (FIR)",26187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","LFV","ANSP (AUA)",68055,2253,0,0,0,0,0,0,572,0,0,0,0,0,0,0,1681,0,182,45,0.033105576372052,0,0,0,0,0,0,0.00840496657115568,0,0,0,0,0,0,0,0.0247006098008963,0
2017,"AUG","LGS","ANSP (AUA)",26229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Lithuania","COUNTRY (FIR)",26157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","LPS","ANSP (AUA)",59237,5244,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,2708,0,400,114,0.0885257524857775,0,0.0428110809122677,0,0,0,0,0,0,0,0,0,0,0,0,0.0457146715735098,0
2017,"AUG","LVNL","ANSP (AUA)",58134,4354,0,3243,0,0,283,0,0,0,0,0,0,0,0,0,828,0,316,118,0.0748959300925448,0,0.0557849107235009,0,0,0.00486806343963945,0,0,0,0,0,0,0,0,0,0.0142429559294045,0
2017,"AUG","M-NAV","ANSP (AUA)",24003,2037,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,63,0.0848643919510061,0,0.0848643919510061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","Malta","COUNTRY (FIR)",11562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","MATS","ANSP (AUA)",11679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","MoldATSA","ANSP (AUA)",5832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Moldova","COUNTRY (FIR)",5832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","MUAC","ANSP (AUA)",172076,194163,0,67900,0,0,0,0,5779,0,0,13709,424,7066,20698,0,78587,0,12048,4517,1.12835607522258,0,0.394593086775611,0,0,0,0,0.0335839977684279,0,0,0.0796682861061391,0.00246402752272252,0.0410632511215974,0.120284060531393,0,0.456699365396685,0
2017,"AUG","NATS (Continental)","ANSP (AUA)",241095,76011,0,34557,0,0,0,0,719,0,0,0,184,10438,0,0,30113,0,3991,1895,0.315274062091707,0,0.143333540720463,0,0,0,0,0.00298222692299716,0,0,0,0.000763184636761443,0.0432941371658475,0,0,0.124900972645638,0
2017,"AUG","NAV Portugal (Continental)","ANSP (AUA)",58497,2559,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,574,0,106,62,0.0437458331196472,0,0,0,0,0,0,0,0,0,0,0,0,0.0339333641041421,0,0.00981246901550507,0
2017,"AUG","NAVIAIR","ANSP (AUA)",59893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","NEFAB","FAB (FIR)",94531,2792,0,1679,0,0,0,0,0,0,0,0,0,484,207,0,422,0,183,73,0.0295352847214141,0,0.0177613692862659,0,0,0,0,0,0,0,0,0,0.00512001354053168,0.00218975785721086,0,0.00446414403740572,0
2017,"AUG","Netherlands","COUNTRY (FIR)",118367,47040,0,18520,0,0,283,0,4143,0,0,2634,59,86,4760,0,16555,0,3253,1141,0.397408061368456,0,0.156462527562581,0,0,0.00239086907668522,0,0.0350013094865968,0,0,0.0222528238444837,0.000498449736835436,0.00072655385369233,0.040213910971808,0,0.139861616835773,0
2017,"AUG","Norway","COUNTRY (FIR)",54671,917,0,433,0,0,0,0,0,0,0,0,0,484,0,0,0,0,67,20,0.0167730606720199,0,0.00792010389420351,0,0,0,0,0,0,0,0,0,0.00885295677781639,0,0,0,0
2017,"AUG","ONDA","ANSP (AUA)",37454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Oro Navigacija","ANSP (AUA)",22933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","PANSA","ANSP (AUA)",78319,8089,0,5758,0,0,0,0,0,0,0,0,0,967,0,0,1364,0,650,177,0.103282728329013,0,0.0735198355443762,0,0,0,0,0,0,0,0,0,0.0123469400783973,0,0,0.0174159527062399,0
2017,"AUG","Poland","COUNTRY (FIR)",79882,8089,0,5758,0,0,0,0,0,0,0,0,0,967,0,0,1364,0,650,177,0.101261861245337,0,0.0720813199469217,0,0,0,0,0,0,0,0,0,0.0121053553992138,0,0,0.0170751858992013,0
2017,"AUG","Portugal","COUNTRY (FIR)",66652,2559,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,574,0,106,62,0.0383934465582428,0,0,0,0,0,0,0,0,0,0,0,0,0.0297815519414271,0,0.0086118946168157,0
2017,"AUG","Portugal Continental","COUNTRY (FIR)",58806,2559,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,574,0,106,62,0.043515967758392,0,0,0,0,0,0,0,0,0,0,0,0,0.0337550590075843,0,0.00976090875080774,0
2017,"AUG","Portugal Santa Maria","COUNTRY (FIR)",15821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Romania","COUNTRY (FIR)",73719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","ROMATSA","ANSP (AUA)",73718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Sakaeronavigatsia","ANSP (AUA)",14504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","Serbia & Montenegro","COUNTRY (FIR)",79993,2054,0,0,0,0,0,0,827,0,0,0,0,0,0,0,1227,0,129,50,0.0256772467590914,0,0,0,0,0,0,0.0103384046104034,0,0,0,0,0,0,0,0.015338842148688,0
2017,"AUG","SES Area","AREA (AUA)",958879,1504748,0,740019,0,0,511,0,31582,0,8371,22841,5498,220937,25085,64,449840,0,93407,36987,1.56927829267301,0,0.771754308937833,0,0,0.000532913954732558,0,0.0329363767482654,0,0.00872998574376955,0.0238205237574292,0.00573377871451977,0.230411762067998,0.0261607564666658,6.67446048980111e-05,0.469131141676896,0
2017,"AUG","SES Area (FIR)","AREA (FIR)",961986,1515962,0,743240,0,0,511,0,31582,0,8371,22841,5498,221762,25085,64,457008,0,94188,37269,1.57586700845958,0,0.772609996403274,0,0,0.000531192761641022,0,0.0328299996049839,0,0.00870178983893737,0.0237435887840364,0.00571525988943706,0.230525184358192,0.0260762630641194,6.65290347260771e-05,0.475067204720235,0
2017,"AUG","Skyguide","ANSP (AUA)",120501,16202,0,9956,0,0,0,0,0,0,354,0,0,1175,0,0,4717,0,1176,386,0.134455315723521,0,0.0826217209815686,0,0,0,0,0,0,0.00293773495655638,0,0,0.00975095642359814,0,0,0.0391449033617978,0
2017,"AUG","Slovakia","COUNTRY (FIR)",59238,5244,0,2536,0,0,0,0,0,0,0,0,0,0,0,0,2708,0,400,114,0.0885242580775853,0,0.04281035821601,0,0,0,0,0,0,0,0,0,0,0,0,0.0457138998615753,0
2017,"AUG","Slovenia","COUNTRY (FIR)",45737,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,8,1,0.00135557644795242,0,0,0,0,0,0,0,0,0,0,0,0.00135557644795242,0,0,0,0
2017,"AUG","Slovenia Control","ANSP (AUA)",36538,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,8,1,0.00169686353932892,0,0,0,0,0,0,0,0,0,0,0,0.00169686353932892,0,0,0,0
2017,"AUG","SMATSA","ANSP (AUA)",79597,2054,0,0,0,0,0,0,827,0,0,0,0,0,0,0,1227,0,129,50,0.0258049926504768,0,0,0,0,0,0,0.0103898388130206,0,0,0,0,0,0,0,0.0154151538374562,0
2017,"AUG","Spain","COUNTRY (FIR)",207388,164391,0,127478,0,0,0,0,0,0,62,831,597,1435,0,0,33988,0,10885,4024,0.792673635890215,0,0.614683588250043,0,0,0,0,0,0,0.000298956545219588,0.00400698208189481,0.00287866221767894,0.00691939745790499,0,0,0.163886049337474,0
2017,"AUG","Spain Canarias","COUNTRY (FIR)",28111,1051,0,1041,0,0,0,0,0,0,0,0,10,0,0,0,0,0,73,13,0.0373874995553342,0,0.0370317669239799,0,0,0,0,0,0,0,0,0.000355732631354274,0,0,0,0,0
2017,"AUG","Spain Continental","COUNTRY (FIR)",197824,163340,0,126437,0,0,0,0,0,0,62,831,587,1435,0,0,33988,0,10812,4011,0.825683435781301,0,0.639138830475574,0,0,0,0,0,0,0.000313409899708832,0.00420070365577483,0.0029672840504691,0.00725392267874474,0,0,0.171809285021029,0
2017,"AUG","SW FAB","FAB (FIR)",214213,166950,0,127478,0,0,0,0,0,0,62,831,597,1435,1985,0,34562,0,10991,4086,0.779364464341567,0,0.595099270352406,0,0,0,0,0,0,0.000289431547104984,0.00387931638135874,0.00278694570357541,0.00669893984025246,0.00926647775811926,0,0.161344082758749,0
2017,"AUG","Sweden","COUNTRY (FIR)",73077,2253,0,0,0,0,0,0,572,0,0,0,0,0,0,0,1681,0,182,45,0.030830493862638,0,0,0,0,0,0,0.00782736018172612,0,0,0,0,0,0,0,0.0230031336809119,0
2017,"AUG","Switzerland","COUNTRY (FIR)",108451,16202,0,9956,0,0,0,0,0,0,354,0,0,1175,0,0,4717,0,1176,386,0.14939465749509,0,0.0918018275534573,0,0,0,0,0,0,0.00326414694193691,0,0,0.01083438603609,0,0,0.0434942969636057,0
2017,"AUG","Turkey","COUNTRY (FIR)",150097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"AUG","UK-Ireland FAB","FAB (FIR)",249466,76011,0,34557,0,0,0,0,719,0,0,0,184,10438,0,0,30113,0,3991,1895,0.304694828152935,0,0.13852388702268,0,0,0,0,0.00288215628582653,0,0,0,0.000737575461185091,0.0418413731730977,0,0,0.120709836210145,0
2017,"AUG","UK Continental","COUNTRY (FIR)",245268,76011,0,34557,0,0,0,0,719,0,0,0,184,10438,0,0,30113,0,3991,1895,0.309909976026224,0,0.140894857869759,0,0,0,0,0.0029314871895233,0,0,0,0.000750199781463542,0.0425575289071546,0,0,0.122775902278324,0
2017,"AUG","UK Oceanic","COUNTRY (FIR)",48980,6669,0,0,0,0,0,0,0,0,6669,0,0,0,0,0,0,0,477,167,0.136157615353205,0,0,0,0,0,0,0,0,0.136157615353205,0,0,0,0,0,0,0
2017,"AUG","Ukraine","COUNTRY (FIR)",25974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","UkSATSE","ANSP (AUA)",25977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"AUG","United Kingdom","COUNTRY (FIR)",254140,82680,0,34557,0,0,0,0,719,0,6669,0,184,10438,0,0,30113,0,4468,2062,0.325332493900999,0,0.135976233572047,0,0,0,0,0.00282914928779413,0,0.0262414417250334,0,0.000724010387975132,0.0410718501613284,0,0,0.118489808766821,0
2017,"DEC","Albania","COUNTRY (FIR)",11597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"DEC","Albcontrol","ANSP (AUA)",11597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"DEC","ANA LUX","ANSP (AUA)",5789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"DEC","ANS CR","ANSP (AUA)",55928,5040,0,4404,0,0,0,0,0,0,0,0,0,636,0,0,0,0,360,132,0.0901158632527535,0,0.0787440995565727,0,0,0,0,0,0,0,0,0,0.0113717636961808,0,0,0,0
2017,"DEC","ANS Finland","ANSP (AUA)",20609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"DEC","ARMATS","ANSP (AUA)",4781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
